,href,company_id,nzbn,company_name
10104,javascript:viewCompanyDetails('927036');,927036,9429037755584,X Y D INVESTMENTS LIMITED
10105,javascript:viewCompanyDetails('704647');,704647,9429038393174,X Y Z RENTALS LIMITED
10106,javascript:viewCompanyDetails('4740059');,4740059,9429030005754,Z & Y 96 LIMITED
10107,javascript:viewCompanyDetails('8010538');,8010538,9429048251785,Z & Y HOMES LIMITED
10108,javascript:viewCompanyDetails('6491914');,6491914,9429046404381,Z & Y INVESTMENTS LIMITED
10109,javascript:viewCompanyDetails('4132398');,4132398,9429030427310,Z AND Y TRADING LIMITED
10110,javascript:viewCompanyDetails('13284');,13284,9429040931043,D F & Y L BARRETT LIMITED
10111,javascript:viewCompanyDetails('106699');,106699,9429040383453,A & Y J GILLESPIE LIMITED
10112,javascript:viewCompanyDetails('890123');,890123,9429037933302,B Y G FLYING COMPANY LIMITED
10113,javascript:viewCompanyDetails('610724');,610724,9429038769863,D & Y DEVELOPMENT COMPANY LIMITED
10114,javascript:viewCompanyDetails('2115048');,2115048,9429032813326,D & Y FUTURE WEALTH LIMITED
10115,javascript:viewCompanyDetails('522155');,522155,9429039060020,D. BURT & Y. LAWRENCE LIMITED
10116,javascript:viewCompanyDetails('3530072');,3530072,9429030966598,ETON MANAGEMENT LIMITED
10117,javascript:viewCompanyDetails('859236');,859236,9429038079344,F & Y VAN KUYK LIMITED
10118,javascript:viewCompanyDetails('4920739');,4920739,9429041076200,"FELIX Y. MANALO FOUNDATION, INC."
10119,javascript:viewCompanyDetails('2509078');,2509078,9429031505611,G & Y STIRLING (2010) LIMITED
10120,javascript:viewCompanyDetails('4578559');,4578559,9429030112698,H & Y CLASSIC BAKERY LIMITED
10121,javascript:viewCompanyDetails('5403064');,5403064,9429041338797,H & Y CLEANING SERVICES LIMITED
10122,javascript:viewCompanyDetails('1646979');,1646979,9429034706749,H & Y FUTURE INVESTMENTS LIMITED
10123,javascript:viewCompanyDetails('5775873');,5775873,9429041898079,J & Y HEALTHY CUISINE LIMITED
10124,javascript:viewCompanyDetails('1264651');,1264651,9429036193486,J & Y PRIEST TRANSPORT LIMITED
10125,javascript:viewCompanyDetails('1594308');,1594308,9429034991633,J & Y TOP ENTERPRISE LIMITED
10126,javascript:viewCompanyDetails('832387');,832387,9429038210440,"J & Y TRADING CO., LIMITED"
10127,javascript:viewCompanyDetails('1081536');,1081536,9429037120801,J & Y TRADING COMPANY LIMITED
10128,javascript:viewCompanyDetails('1271151');,1271151,9429036156412,J & Y W HOLDINGS LIMITED
10129,javascript:viewCompanyDetails('3833596');,3833596,9429030661448,J & Y W RENTAL LIMITED
10130,javascript:viewCompanyDetails('505766');,505766,9429039112040,J Y CONSULTANTS LIMITED
10131,javascript:viewCompanyDetails('2210771');,2210771,9429032388213,J Y NO & SUN LIMITED
10132,javascript:viewCompanyDetails('1936214');,1936214,9429033436357,K & Y TAYLOR INVESTMENTS LIMITED
10133,javascript:viewCompanyDetails('710226');,710226,9429038376320,K & Y TRADING CO. LIMITED
10134,javascript:viewCompanyDetails('1318359');,1318359,9429035951759,KRAKAFOOD LIMITED
10135,javascript:viewCompanyDetails('93001');,93001,9429040496313,KUMEU VINEYARDS S Y C LIMITED
10136,javascript:viewCompanyDetails('2441134');,2441134,9429031610643,L & Y HOLDINGS (RESIDENTIALS) LIMITED
10137,javascript:viewCompanyDetails('1156652');,1156652,9429036801213,L & Y INTERNATIONAL CO. LIMITED
10138,javascript:viewCompanyDetails('3289808');,3289808,9429031202404,L & Y INTERNATIONAL TRADING LIMITED
10139,javascript:viewCompanyDetails('5426926');,5426926,9429041410684,L & Y SERVICE COMPANY LIMITED
10140,javascript:viewCompanyDetails('2114313');,2114313,9429032818093,L & Y VEGE WORLD LIMITED
10141,javascript:viewCompanyDetails('1514399');,1514399,9429035388500,L C Y TRADING COMPANY LIMITED
10142,javascript:viewCompanyDetails('5850069');,5850069,9429042075141,M & Y BUILDING SERVICE LIMITED
10143,javascript:viewCompanyDetails('1887989');,1887989,9429033737621,M & Y HOME MAINTENANCE LIMITED
10144,javascript:viewCompanyDetails('4313499');,4313499,9429030335523,M & Y INTERNATIONAL CO. LIMITED
10145,javascript:viewCompanyDetails('1257606');,1257606,9429036235285,M & Y PROPERTY HOLDINGS LIMITED
10146,javascript:viewCompanyDetails('2254866');,2254866,9429032215328,N Y CAR YARD (NZ) LIMITED
10147,javascript:viewCompanyDetails('1918964');,1918964,9429033543765,NZ Y & G CO. LIMITED
10148,javascript:viewCompanyDetails('1274908');,1274908,9429036134373,P & Y BRIDGES HOLDINGS LIMITED
10149,javascript:viewCompanyDetails('1643071');,1643071,9429034722190,R & Y COLLETT TRUSTEES LIMITED
10150,javascript:viewCompanyDetails('1209803');,1209803,9429036500192,R & Y DHANI ENTERPRISES LIMITED
10151,javascript:viewCompanyDetails('1269931');,1269931,9429036164479,R & Y GREEN HOLDINGS LIMITED
10152,javascript:viewCompanyDetails('300209');,300209,9429039750822,R & Y J PANNEK LIMITED
10153,javascript:viewCompanyDetails('5799348');,5799348,9429041966891,R & Y JANUS TRUSTEES LIMITED
10154,javascript:viewCompanyDetails('1338644');,1338644,9429035909477,R & Y PROJECT CO-ORDINATORS LIMITED
10155,javascript:viewCompanyDetails('2403273');,2403273,9429031667371,R J & Y TRADING LIMITED
10156,javascript:viewCompanyDetails('2095429');,2095429,9429032906011,R Y H P INVESTMENTS LIMITED
10157,javascript:viewCompanyDetails('5773796');,5773796,9429041934012,S & Y FINANCIAL SERVICES LIMITED
10158,javascript:viewCompanyDetails('2505815');,2505815,9429031509558,S & Y MAINTENANCE WORKS LIMITED
10159,javascript:viewCompanyDetails('1594014');,1594014,9429034993392,S & Y WIHONGI ENTERPRISES LIMITED
10160,javascript:viewCompanyDetails('1555121');,1555121,9429035189206,S Y S P COMPANY LIMITED
10161,javascript:viewCompanyDetails('523031');,523031,9429039058072,SCREENRITE LIMITED
10162,javascript:viewCompanyDetails('8112718');,8112718,9429048603393,SECRET CERES LIMITED
10163,javascript:viewCompanyDetails('2271191');,2271191,9429032182002,SIPSOFT LIMITED
10164,javascript:viewCompanyDetails('5362321');,5362321,9429041309360,SUNNY YC LIMITED
10165,javascript:viewCompanyDetails('6850753');,6850753,9429046794208,T & Y BUSINESS MANAGEMENT LIMITED
10166,javascript:viewCompanyDetails('5830001');,5830001,9429042022107,T & Y PROPERTY MAINTENANCE LIMITED
10167,javascript:viewCompanyDetails('964645');,964645,9429037560072,TEE Y HOLDINGS LIMITED
10168,javascript:viewCompanyDetails('2199492');,2199492,9429032435733,UNION Y CONTINUIDAD GENERAL PARTNER LIMITED
10169,javascript:viewCompanyDetails('4466819');,4466819,9429030198296,V & Y SERVICES NZ LIMITED
10170,javascript:viewCompanyDetails('2219810');,2219810,9429032344226,X & Y BROTHERS INVESTMENTS LIMITED
10171,javascript:viewCompanyDetails('5115581');,5115581,9429041181041,Z & Y & Z LIMITED
10172,javascript:viewCompanyDetails('1200070');,1200070,9429036557325,Z & Y INTERNATIONAL TRADING LIMITED
10173,javascript:viewCompanyDetails('8143661');,8143661,9429048827256,Z Y INVESTMENT & HOLDING LIMITED
10174,javascript:viewCompanyDetails('1600165');,1600165,9429034955451,AYELKAY LIMITED
10175,javascript:viewCompanyDetails('5591326');,5591326,9429041601389,B & Y TRUST CO. 2015 LIMITED
10176,javascript:viewCompanyDetails('164306');,164306,9429040211886,B R & Y J BLACKBOURN LIMITED
10177,javascript:viewCompanyDetails('90911');,90911,9429040512020,B T & Y J ASTON LIMITED
10178,javascript:viewCompanyDetails('973555');,973555,9429037510909,C & Y HOLDING (NZ) CO LIMITED
10179,javascript:viewCompanyDetails('198113');,198113,9429040046815,C G & Y M BETTS LIMITED
10180,javascript:viewCompanyDetails('119382');,119382,9429032012774,C J & Y M NEILL LIMITED
10181,javascript:viewCompanyDetails('449435');,449435,9429039278609,E F & Y B MILLAR LIMITED
10182,javascript:viewCompanyDetails('101340');,101340,9429040433721,E L & Y C STITT LIMITED
10183,javascript:viewCompanyDetails('101636');,101636,9429040429403,F S & Y M MITCHELL LIMITED
10184,javascript:viewCompanyDetails('2363508');,2363508,9429031761918,G A & Y E LAMBERTON LIMITED
10185,javascript:viewCompanyDetails('109485');,109485,9429032162776,G S & Y E VIGGARS LIMITED
10186,javascript:viewCompanyDetails('1135073');,1135073,9429036919918,G Y F LIMITED
10187,javascript:viewCompanyDetails('105316');,105316,9429040392851,H C & Y K DAVIS LIMITED
10188,javascript:viewCompanyDetails('1596496');,1596496,9429034978306,INFINITELY BOOKS LIMITED
10189,javascript:viewCompanyDetails('1023623');,1023623,9429037320614,INVERSIONES Y DESARROLLO LOS ANDES S.A.
10190,javascript:viewCompanyDetails('2215674');,2215674,9429032366440,J & Y LIMITED
10191,javascript:viewCompanyDetails('1103495');,1103495,9429037070403,J & Y ROBB LIMITED
10192,javascript:viewCompanyDetails('3917420');,3917420,9429030588424,J AND Y BROTHERS NEW ZEALAND LIMITED
10193,javascript:viewCompanyDetails('1618955');,1618955,9429034843475,J D & J Y MARSLIN LIMITED
10194,javascript:viewCompanyDetails('198617');,198617,9429040042169,K H & A Y KHOO LIMITED
10195,javascript:viewCompanyDetails('4156078');,4156078,9429030413399,L & Y ENTERPRISES LIMITED
10196,javascript:viewCompanyDetails('641915');,641915,9429038633171,L & Y HOLDINGS (NO.1) LIMITED
10197,javascript:viewCompanyDetails('664633');,664633,9429038532955,L & Y HOLDINGS (NO.2) LIMITED
10198,javascript:viewCompanyDetails('853938');,853938,9429038103971,L. H. & Y. F. CHING LIMITED
10199,javascript:viewCompanyDetails('5102481');,5102481,9429041172605,M & Y AIRPORT GUEST HOUSE LIMITED
10200,javascript:viewCompanyDetails('1138739');,1138739,9429036899098,M & Y HARUNA CO LIMITED
10201,javascript:viewCompanyDetails('1255888');,1255888,9429036246427,M & Y INTERNATIONAL TRADING CO; LIMITED
10202,javascript:viewCompanyDetails('1177883');,1177883,9429036685479,M & Y PLANNING SERVICES COMPANY LIMITED
10203,javascript:viewCompanyDetails('35371');,35371,9429040802725,M D & Y J FITZGERALD LIMITED
10204,javascript:viewCompanyDetails('258818');,258818,9429039890931,M D AND Y M CLARKE LIMITED
10205,javascript:viewCompanyDetails('156878');,156878,9429040257846,M S & Y M WARHURST LIMITED
10206,javascript:viewCompanyDetails('1765428');,1765428,9429034316542,M-VIDEO LIMITED
10207,javascript:viewCompanyDetails('1046448');,1046448,9429037207960,MARUONZ D&C LIMITED
10208,javascript:viewCompanyDetails('903938');,903938,9429037865016,P G & Y J HYNES LIMITED
10209,javascript:viewCompanyDetails('498371');,498371,9429039137371,P K AND Y M TAM LIMITED
10210,javascript:viewCompanyDetails('806732');,806732,9429038330810,P Y X I S COMMUNICATIONS LIMITED
10211,javascript:viewCompanyDetails('54081');,54081,9429040710518,P. AND Y. EDWARDS LIMITED
10212,javascript:viewCompanyDetails('190200');,190200,9429040100722,R H & Y M BELL LIMITED
10213,javascript:viewCompanyDetails('40315');,40315,9429040754338,S T & Y K WONG LIMITED
10214,javascript:viewCompanyDetails('169601');,169601,9429040177472,S Y F LIMITED
10215,javascript:viewCompanyDetails('2218786');,2218786,9429032349917,SANYAU SERVICE LIMITED
10216,javascript:viewCompanyDetails('883320');,883320,9429037965990,SIGNS OF LIFE LIMITED
10217,javascript:viewCompanyDetails('54547');,54547,9429040710037,SMOUT PROPERTIES LIMITED
10218,javascript:viewCompanyDetails('675719');,675719,9429038483448,T J PETHERICK LIMITED
10219,javascript:viewCompanyDetails('114369');,114369,9429032092240,T W & Y H MCDOWELL LIMITED
10220,javascript:viewCompanyDetails('290809');,290809,9429039781628,T. D. & Y. H. SANDERS LIMITED
10221,javascript:viewCompanyDetails('139276');,139276,9429040359274,W Y & J GIN INVESTMENTS LTD
10222,javascript:viewCompanyDetails('655197');,655197,9429038577567,X + Y MATHS TUTORING CENTRE LIMITED
10223,javascript:viewCompanyDetails('1943898');,1943898,9429033387024,X Y AFTER SCHOOL ART STUDIO LIMITED
10224,javascript:viewCompanyDetails('1012068');,1012068,9429037381691,A A T H A S Y LIMITED
10225,javascript:viewCompanyDetails('90112');,90112,9429040518886,A J Y & L M MACASKILL LIMITED
10226,javascript:viewCompanyDetails('831512');,831512,9429038212604,ALL SHAPES LIMITED
10227,javascript:viewCompanyDetails('598905');,598905,9429038812361,C P Y Z INTERNATIONAL TRADING CO. LIMITED
10228,javascript:viewCompanyDetails('6002610');,6002610,9429042364481,D F & Y D MOFFAT TRUSTEES LIMITED
10229,javascript:viewCompanyDetails('1048128');,1048128,9429037199104,D Y CONSULTING LIMITED
10230,javascript:viewCompanyDetails('978799');,978799,9429037488857,J D & Y E HORSLEY (1999) LIMITED
10231,javascript:viewCompanyDetails('148412');,148412,9429040299181,J N & Y M E DARLING LIMITED
10232,javascript:viewCompanyDetails('2331321');,2331321,9429031869645,Z & Z LIMITED
10233,javascript:viewCompanyDetails('5091181');,5091181,9429041166871,Z Z AGRI-TRADE LIMITED
10234,javascript:viewCompanyDetails('2206588');,2206588,9429032407624,Z & Z BIOTECH LIMITED
10235,javascript:viewCompanyDetails('1650045');,1650045,9429034698969,Z & Z INTERNATIONAL LIMITED
10236,javascript:viewCompanyDetails('1827939');,1827939,9429034056295,Z & Z INVESTMENTS LIMITED
10237,javascript:viewCompanyDetails('5678387');,5678387,9429041704875,Z L Z TRUSTEE LIMITED
10238,javascript:viewCompanyDetails('3677492');,3677492,9429030862135,Z LIMITED
10239,javascript:viewCompanyDetails('5115581');,5115581,9429041181041,Z & Y & Z LIMITED
10240,javascript:viewCompanyDetails('2075017');,2075017,9429032983036,Z & Z INTERNATIONAL (NZ) LIMITED
10241,javascript:viewCompanyDetails('2132058');,2132058,9429032743722,Z & Z PROPERTIES INVESTMENT LIMITED
10242,javascript:viewCompanyDetails('3175025');,3175025,9429031337939,Z AND Z TRADING COMPANY LIMITED
10243,javascript:viewCompanyDetails('2312128');,2312128,9429031972529,Z & Z INTERNATIONAL GROUP CO. LIMITED
10244,javascript:viewCompanyDetails('2107979');,2107979,9429032855357,Z SQUARE SERVICES LIMITED
10245,javascript:viewCompanyDetails('1146737');,1146737,9429036856336,Z AIR LIMITED
10246,javascript:viewCompanyDetails('7812739');,7812739,9429047798274,Z ALSAGOFF LIMITED
10247,javascript:viewCompanyDetails('6885633');,6885633,9429046835598,Z BARTULOVICH LIMITED
10248,javascript:viewCompanyDetails('8644527');,8644527,9429051171919,Z BOUTIQUE LIMITED
10249,javascript:viewCompanyDetails('1597506');,1597506,9429034971109,Z BROKERAGE LIMITED
10250,javascript:viewCompanyDetails('1614769');,1614769,9429034866993,Z BUILDERS LIMITED
10251,javascript:viewCompanyDetails('3657911');,3657911,9429030881525,Z CAFE LIMITED
10252,javascript:viewCompanyDetails('5785267');,5785267,9429041942161,Z CLEAN LIMITED
10253,javascript:viewCompanyDetails('8183310');,8183310,9429049282412,Z CLEANING LIMITED
10254,javascript:viewCompanyDetails('6136933');,6136933,9429043381074,Z COACH LIMITED
10255,javascript:viewCompanyDetails('2170468');,2170468,9429032571493,Z CORPORATION LIMITED
10256,javascript:viewCompanyDetails('7861840');,7861840,9429047864146,Z COSMETICS LIMITED
10257,javascript:viewCompanyDetails('8376867');,8376867,9429050591190,Z DESIGNS LIMITED
10258,javascript:viewCompanyDetails('802308');,802308,9429038351679,Z ELECTRICAL LIMITED
10259,javascript:viewCompanyDetails('6885956');,6885956,9429046836083,Z FEEL LIMITED
10260,javascript:viewCompanyDetails('1572553');,1572553,9429035100102,Z FINANCE LIMITED
10261,javascript:viewCompanyDetails('5884119');,5884119,9429042173700,Z G LIMITED
10262,javascript:viewCompanyDetails('1293536');,1293536,9429036025169,Z GEAR LIMITED
10263,javascript:viewCompanyDetails('1534422');,1534422,9429035285403,Z GROUP LIMITED
10264,javascript:viewCompanyDetails('7899356');,7899356,9429047969711,Z GUL LIMITED
10265,javascript:viewCompanyDetails('1183911');,1183911,9429036651986,Z HOLDINGS LIMITED
10266,javascript:viewCompanyDetails('6256358');,6256358,9429046024459,Z INNOVATIONS LIMITED
10267,javascript:viewCompanyDetails('1686718');,1686718,9429034571842,Z INSTALLATIONS LIMITED
10268,javascript:viewCompanyDetails('881439');,881439,9429037972899,Z INVESTMENTS LIMITED
10269,javascript:viewCompanyDetails('5998829');,5998829,9429042374343,Z ISLANDS LIMITED
10270,javascript:viewCompanyDetails('3286628');,3286628,9429031204699,Z IT LIMITED
10271,javascript:viewCompanyDetails('5716153');,5716153,9429041779934,Z MACRAE LIMITED
10272,javascript:viewCompanyDetails('1948702');,1948702,9429033359014,Z MEDIA LIMITED
10273,javascript:viewCompanyDetails('1247934');,1247934,9429036282838,Z RACING LIMITED
10274,javascript:viewCompanyDetails('1940471');,1940471,9429033409344,Z RENTALS LIMITED
10275,javascript:viewCompanyDetails('4949539');,4949539,9429041087664,Z RUGS LIMITED
10276,javascript:viewCompanyDetails('6262922');,6262922,9429046055088,Z SECURITY LIMITED
10277,javascript:viewCompanyDetails('6545513');,6545513,9429046454430,Z SERVICES LIMITED
10278,javascript:viewCompanyDetails('7752558');,7752558,9429047710306,Z SHINE LIMITED
10279,javascript:viewCompanyDetails('594560');,594560,9429038827044,Z SHOP LIMITED
10280,javascript:viewCompanyDetails('1027513');,1027513,9429037298043,Z TEC LIMITED
10281,javascript:viewCompanyDetails('4901519');,4901519,9429041060148,Z TRADING LIMITED
10282,javascript:viewCompanyDetails('5872009');,5872009,9429042135210,Z TRAINING LIMITED
10283,javascript:viewCompanyDetails('1985359');,1985359,9429033133577,Z WANG LIMITED
10284,javascript:viewCompanyDetails('1355516');,1355516,9429035861706,Z YACHTS LIMITED
10285,javascript:viewCompanyDetails('2054595');,2054595,9429033038339,NC HUMAN RESOURCE SERVICES LIMITED
10286,javascript:viewCompanyDetails('511235');,511235,9429039096296,Z. & Z. BARTULOVICH LIMITED
10287,javascript:viewCompanyDetails('1949653');,1949653,9429033353319,DOUBLE Z LIMITED
10288,javascript:viewCompanyDetails('1782758');,1782758,9429034253274,Z & A LIMITED
10289,javascript:viewCompanyDetails('656356');,656356,9429038569647,Z & J LIMITED
10290,javascript:viewCompanyDetails('823834');,823834,9429038250538,Z & P LIMITED
10291,javascript:viewCompanyDetails('3724018');,3724018,9429030794474,Z & Q LIMITED
10292,javascript:viewCompanyDetails('3711647');,3711647,9429030814943,Z & SONS LIMITED
10293,javascript:viewCompanyDetails('7763057');,7763057,9429047721005,Z 24HOURFITNESS FRANCHISE LIMITED
10294,javascript:viewCompanyDetails('1531262');,1531262,9429035301875,Z 28 INVESTMENTS LIMITED
10295,javascript:viewCompanyDetails('1965245');,1965245,9429033249438,Z 3 ENTERPRISES LIMITED
10296,javascript:viewCompanyDetails('1898969');,1898969,9429033671093,Z 3 MAC LIMITED
10297,javascript:viewCompanyDetails('3407035');,3407035,9429031074117,Z AIR RACE LIMITED
10298,javascript:viewCompanyDetails('5656387');,5656387,9429041680131,Z B INVESTMENTS LIMITED
10299,javascript:viewCompanyDetails('1769265');,1769265,9429034301289,Z B O LIMITED
10300,javascript:viewCompanyDetails('7551822');,7551822,9429047526211,Z BAY INVESTMENT LIMITED
10301,javascript:viewCompanyDetails('1978881');,1978881,9429033173184,Z BUSINESS INVESTMENTS LIMITED
10302,javascript:viewCompanyDetails('1939547');,1939547,9429033414348,Z CARS SPECIALTIES LIMITED
10303,javascript:viewCompanyDetails('1377422');,1377422,9429035817116,Z CLEANING SERVICES LIMITED
10304,javascript:viewCompanyDetails('9255497');,9255497,9429052172199,Z CONTRACTING 2024 LIMITED
10305,javascript:viewCompanyDetails('1831173');,1831173,9429034037515,Z D F LIMITED
10306,javascript:viewCompanyDetails('6186233');,6186233,9429045856488,Z DONG HOME LIMITED
10307,javascript:viewCompanyDetails('5875354');,5875354,9429042145516,Z DYNAMIA TRADING LIMITED
10308,javascript:viewCompanyDetails('5719749');,5719749,9429041788318,Z FACTOR MENSWEAR LIMITED
10309,javascript:viewCompanyDetails('7733256');,7733256,9429047690103,Z FITNESS EQUIPMENT LIMITED
10310,javascript:viewCompanyDetails('1158424');,1158424,9429036792542,Z GLOBAL (NZ) LIMITED
10311,javascript:viewCompanyDetails('6517913');,6517913,9429046426413,Z GLOBAL MALL LIMITED
10312,javascript:viewCompanyDetails('2226265');,2226265,9429032317411,Z HOLDINGS 2009 LIMITED
10313,javascript:viewCompanyDetails('3947179');,3947179,9429030558816,Z I CHAND LIMITED
10314,javascript:viewCompanyDetails('2442240');,2442240,9429031607575,Z INFOTECH INVESTMENT LIMITED
10315,javascript:viewCompanyDetails('2427479');,2427479,9429031637510,Z INFOTECH SOLUTIONS LIMITED
10316,javascript:viewCompanyDetails('5734711');,5734711,9429041818169,Z J FARMING LIMITED
10317,javascript:viewCompanyDetails('6310789');,6310789,9429046217288,Z LIFESTYLE PTY LTD
10318,javascript:viewCompanyDetails('2091959');,2091959,9429032917802,Z MAGS LIVE LIMITED
10319,javascript:viewCompanyDetails('6272948');,6272948,9429046095381,Z MARSTERS CONTRACTING LIMITED
10320,javascript:viewCompanyDetails('1693907');,1693907,9429034545461,Z MULTI CONSTRUCTION LIMITED
10321,javascript:viewCompanyDetails('3764276');,3764276,9429030728011,Z N T LIMITED
10322,javascript:viewCompanyDetails('6578492');,6578492,9429046493040,Z NEW LYNN LIMITED
10323,javascript:viewCompanyDetails('1118202');,1118202,9429036995325,Z ONE SYSNET LIMITED
10324,javascript:viewCompanyDetails('8637187');,8637187,9429051164515,Z PLUS SECURITY LIMITED
10325,javascript:viewCompanyDetails('1495103');,1495103,9429035468493,Z PROPERTY INVESTMENTS LIMITED
10326,javascript:viewCompanyDetails('6377832');,6377832,9429046285805,Z R CONSTRUCTION LIMITED
10327,javascript:viewCompanyDetails('1115035');,1115035,9429037011932,Z R ENGINEERING LIMITED
10328,javascript:viewCompanyDetails('3661532');,3661532,9429030878822,Z R HOLDINGS LIMITED
10329,javascript:viewCompanyDetails('1540267');,1540267,9429035254614,Z R MARKETING LIMITED
10330,javascript:viewCompanyDetails('7264216');,7264216,9429047267473,Z R MEDICAL LIMITED
10331,javascript:viewCompanyDetails('1516466');,1516466,9429035376941,Z ROCLIN INTERNATIONAL LIMITED
10332,javascript:viewCompanyDetails('979045');,979045,9429037486525,Z S ENTERPRISES LIMITED
10333,javascript:viewCompanyDetails('8188394');,8188394,9429049335170,Z SENSES MEDIA LIMITED
10334,javascript:viewCompanyDetails('2029034');,2029034,9429033065861,Z SQUARED INVESTMENT LIMITED
10335,javascript:viewCompanyDetails('1916383');,1916383,9429033562957,Z SQUARED PROPERTY LIMITED
10336,javascript:viewCompanyDetails('1951828');,1951828,9429033341415,Z SQUARED TRADING LIMITED
10337,javascript:viewCompanyDetails('4483482');,4483482,9429030185098,Z STAR INTERNATIONAL LIMITED
10338,javascript:viewCompanyDetails('973802');,973802,9429037509118,Z TILES LIMITED
10339,javascript:viewCompanyDetails('8149641');,8149641,9429048890717,Z Y EVANS LIMITED
10340,javascript:viewCompanyDetails('8186261');,8186261,9429049313109,Z Y GLENORCHY LIMITED
10341,javascript:viewCompanyDetails('8149377');,8149377,9429048887670,Z Y KOTAHI LIMITED
10342,javascript:viewCompanyDetails('8185640');,8185640,9429049306712,Z Y ROUTLEY LIMITED
10343,javascript:viewCompanyDetails('1274788');,1274788,9429036136063,Z ZEST INVESTMENTS LIMITED
10344,javascript:viewCompanyDetails('3741098');,3741098,9429030766853,Z. L. CONSULTING LIMITED
10345,javascript:viewCompanyDetails('4816719');,4816719,9429041010679,Z4Z FILM PRODUCTION NZ LIMITED
10346,javascript:viewCompanyDetails('1270147');,1270147,9429036163717,SEQUENT INTERNATIONAL LIMITED
10347,javascript:viewCompanyDetails('1349189');,1349189,9429035881568,WHOLESALE BINS LIMITED
10348,javascript:viewCompanyDetails('965862');,965862,9429037552817,Z & A ADAMA LIMITED
10349,javascript:viewCompanyDetails('2387935');,2387935,9429031701532,Z & A LAM LIMITED
10350,javascript:viewCompanyDetails('3501651');,3501651,9429030994072,Z & C TRADING LIMITED
10351,javascript:viewCompanyDetails('7871911');,7871911,9429047898424,Z & D CONSTRUCTION LIMITED
10352,javascript:viewCompanyDetails('1816315');,1816315,9429034114810,Z & D NZ LIMITED
10353,javascript:viewCompanyDetails('1295838');,1295838,9429036012688,Z & D PROPERTIES LIMITED
10354,javascript:viewCompanyDetails('1228310');,1228310,9429036394814,Z & F DECORATORS LIMITED
10355,javascript:viewCompanyDetails('2121181');,2121181,9429032787375,Z & F TRADING LIMITED
10356,javascript:viewCompanyDetails('7727937');,7727937,9429047683426,Z & GG HOLDINGS LIMITED
10357,javascript:viewCompanyDetails('1340680');,1340680,9429035904076,Z & H COMPANY LIMITED
10358,javascript:viewCompanyDetails('1235769');,1235769,9429036352951,Z & H SERVICES LIMITED
10359,javascript:viewCompanyDetails('1199527');,1199527,9429036560820,Z & J ENTERPRISES LIMITED
10360,javascript:viewCompanyDetails('2465771');,2465771,9429031563840,Z & J TRADING LIMITED
10361,javascript:viewCompanyDetails('1827614');,1827614,9429034055472,Z & L COMPANY LIMITED
10362,javascript:viewCompanyDetails('9064352');,9064352,9429051841997,Z & L FUNDING LIMITED
10363,javascript:viewCompanyDetails('434763');,434763,9429039321480,Z & M SEPUTICH LIMITED
10364,javascript:viewCompanyDetails('1235986');,1235986,9429036352067,Z & P HOLDINGS LIMITED
10365,javascript:viewCompanyDetails('7967576');,7967576,9429048141901,Z & S INVESTMENT LIMITED
10366,javascript:viewCompanyDetails('2199540');,2199540,9429032435443,Z & S INVESTMENTS LIMITED
10367,javascript:viewCompanyDetails('3976119');,3976119,9429030537422,Z & S TRUSTEE LIMITED
10368,javascript:viewCompanyDetails('7720418');,7720418,9429047675360,Z & S TRUSTEE LIMITED
10369,javascript:viewCompanyDetails('2189275');,2189275,9429032486773,Z & W ENTERPRISE LIMITED
10370,javascript:viewCompanyDetails('5768727');,5768727,9429041884744,Z & W INVESTMENTS LIMITED
10371,javascript:viewCompanyDetails('4740059');,4740059,9429030005754,Z & Y 96 LIMITED
10372,javascript:viewCompanyDetails('8010538');,8010538,9429048251785,Z & Y HOMES LIMITED
10373,javascript:viewCompanyDetails('6491914');,6491914,9429046404381,Z & Y INVESTMENTS LIMITED
10374,javascript:viewCompanyDetails('706629');,706629,9429038385490,Z 2 TRADING COMPANY LIMITED
10375,javascript:viewCompanyDetails('2122671');,2122671,9429032779738,Z 7 1 PROPERTIES LIMITED
10376,javascript:viewCompanyDetails('1040050');,1040050,9429037237424,Z A R L LIMITED
10377,javascript:viewCompanyDetails('8320324');,8320324,9429050377152,Z ALI INVESTMENT TRUSTEE LIMITED
10378,javascript:viewCompanyDetails('5486803');,5486803,9429041458761,Z AND F PROPERTIES LIMITED
10379,javascript:viewCompanyDetails('6834622');,6834622,9429046768094,Z AND M MCBRIDE LIMITED
10380,javascript:viewCompanyDetails('1949575');,1949575,9429033354620,Z AND M TRUST LIMITED
10381,javascript:viewCompanyDetails('1951936');,1951936,9429033340449,Z AND T INVESTMENTS LIMITED
10382,javascript:viewCompanyDetails('4132398');,4132398,9429030427310,Z AND Y TRADING LIMITED
10383,javascript:viewCompanyDetails('8153334');,8153334,9429048927642,Z AXIS HEIGHT SAFETY LIMITED
10384,javascript:viewCompanyDetails('2173410');,2173410,9429032557824,Z AYA- ANGELINE ENTERPRISES LIMITED
10385,javascript:viewCompanyDetails('5399164');,5399164,9429041333693,Z CARS MOTOR COMPANY LIMITED
10386,javascript:viewCompanyDetails('924720');,924720,9429037765347,Z CO LIMITED
10387,javascript:viewCompanyDetails('8464459');,8464459,9429050802760,Z CONSTRUCTION & ENGINEERING LIMITED
10388,javascript:viewCompanyDetails('1185700');,1185700,9429036641161,Z DESIGN LIMITED
